Li,B,C,Mg,Al,Si,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Y,Zr,Nb,Mo,Sn,Hf,Ta,W,Phases,HV,Delta,Gamma,Enthalpy of Mixing,Electronegativity,VEC,Configurational Entropy,Weighted Melting Temperature,Yang Parameter,Asymmetry,e/a
0,0,0,0,0.375,0,0,0,0,0.125,0,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,BCC,640,6.610002588,1.167478262,-10.5625,0.131475996,6.625,13.86404991,1182.57,1.552209184,0.48829568,1.77375
0,0.035087719,0,0,0.087719298,0,0,0,0,0.175438596,0,0.175438596,0.175438596,0.175438596,0.175438596,0,0,0,0,0,0,0,0,0,Unknown,415,4.596881829,1.2938666,-4.001231111,0.115064182,8.087719275,15.4461103,1442.940346,5.570239541,0.347902208,1.273859645
0,0.098360656,0,0,0.081967213,0,0,0,0,0.163934426,0,0.163934426,0.163934426,0.163934426,0.163934426,0,0,0,0,0,0,0,0,0,Unknown,505,5.220396953,1.294835204,-8.008599844,0.123483001,7.754098351,15.92509979,1484.386884,2.951703134,0.391090235,1.385737704
0,0.153846154,0,0,0.076923077,0,0,0,0,0.153846154,0,0.153846154,0.153846154,0.153846154,0.153846154,0,0,0,0,0,0,0,0,0,Unknown,736,5.649640502,1.29569086,-11.02958582,0.129139162,7.461538469,16.00634818,1520.732309,2.206916128,0.410835814,1.483846155
0,0,0,0,0.090909091,0,0,0.090909091,0,0.181818182,0,0.181818182,0.181818182,0.181818182,0.090909091,0,0,0,0,0,0,0,0,0,FCC + BCC,,5.968017451,1.197123521,-10.84297523,0.130877522,7.636363644,15.74583147,1472.992729,2.139034239,0.317944845,1.224545456
0,0,0,0,0.087719298,0,0,0.035087719,0,0.175438596,0,0.175438596,0.175438596,0.175438596,0.175438596,0,0,0,0,0,0,0,0,0,FCC,272,4.931370038,1.197798282,-4.148968875,0.11875003,8.122806994,15.4461103,1428.659645,5.318727404,0.316061471,1.209298242
0,0,0,0,0.084745763,0,0,0.06779661,0,0.169491525,0,0.169491525,0.169491525,0.169491525,0.169491525,0,0,0,0,0,0,0,0,0,FCC,321,5.490998472,1.197370781,-6.423441533,0.126242176,7.983050829,15.76268329,1436.772878,3.525741727,0.32293757,1.206949151
0,0,0,0,0.081967213,0,0,0.098360656,0,0.163934426,0,0.163934426,0.163934426,0.163934426,0.163934426,0,0,0,0,0,0,0,0,0,FCC + BCC,458,5.921520715,1.196973306,-8.395592588,0.132308387,7.852459007,15.92509979,1444.354097,2.739709305,0.329002739,1.204754097
0,0,0,0,0.079365079,0,0,0.126984127,0,0.158730159,0,0.158730159,0.158730159,0.158730159,0.158730159,0,0,0,0,0,0,0,0,0,FCC + BCC,590,6.26160772,1.196602799,-10.10833962,0.137280024,7.730158741,15.99616972,1451.45397,2.296886028,0.334363593,1.202698413
0,0,0,0,0.076923077,0,0,0.153846154,0,0.153846154,0,0.153846154,0.153846154,0.153846154,0.153846154,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,636,6.534746498,1.196256606,-11.59763316,0.14138788,7.615384623,16.00634818,1458.116925,2.01240433,0.339108557,1.200769232
0,0,0,0,0.074626866,0,0,0.179104478,0,0.149253731,0,0.149253731,0.149253731,0.149253731,0.149253731,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,646,6.756484899,1.195932409,-12.89374028,0.144799967,7.507462674,15.97358195,1464.382088,1.814169263,0.343311797,1.198955224
0,0,0,0,0.072463768,0,0,0.202898551,0,0.144927536,0,0.144927536,0.144927536,0.144927536,0.144927536,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,664,6.93772523,1.195628175,-14.02226422,0.147642682,7.405797092,15.90955575,1470.284057,1.668173256,0.347036121,1.197246376
0,0,0,0,0.070422535,0,0,0.225352113,0,0.14084507,0,0.14084507,0.14084507,0.14084507,0.14084507,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,657,7.086433319,1.195342116,-15.00495931,0.150013555,7.309859137,15.82235296,1475.853518,1.556250491,0.350335168,1.1956338
0,0,0,0,0.068493151,0,0,0.246575342,0,0.136986301,0,0.136986301,0.136986301,0.136986301,0.136986301,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,667,7.208611516,1.195072651,-15.86038652,0.151989372,7.219178065,15.71779718,1481.117805,1.467802138,0.353255079,1.194109588
0,0,0,0,0.066666667,0,0,0.266666667,0,0.133333333,0,0.133333333,0.133333333,0.133333333,0.133333333,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,696,7.308892337,1.194818375,-16.60444445,0.153631594,7.133333321,15.60020657,1486.101332,1.396221826,0.355835805,1.192666666
0,0,0,0,0.087719298,0,0,0,0.035087719,0.175438596,0,0.175438596,0.175438596,0.175438596,0.175438596,0,0,0,0,0,0,0,0,0,FCC,204,4.14569808,1.170289383,-2.499230512,0.112681576,8.157894713,15.4461103,1437.150873,8.882090223,0.312835998,1.200877189
0,0,0,0,0.084745763,0,0,0,0.06779661,0.169491525,0,0.169491525,0.169491525,0.169491525,0.169491525,0,0,0,0,0,0,0,0,0,FCC + BCC,231,4.120137629,1.170200373,-3.343866712,0.115392489,8.050847439,15.76268329,1453.179658,6.850156626,0.316795291,1.190677965
0,0,0,0,0.081967213,0,0,0,0.098360656,0.163934426,0,0.163934426,0.163934426,0.163934426,0.163934426,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,328,4.093038015,1.1701173,-4.074173609,0.117586817,7.950819663,15.92509979,1468.157376,5.738722736,0.320206698,1.18114754
0,0,0,0,0.079365079,0,0,0,0.126984127,0.158730159,0,0.158730159,0.158730159,0.158730159,0.158730159,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,447,4.064804495,1.17003959,-4.706475169,0.119361491,7.857142868,15.99616972,1482.184129,5.037585036,0.323140884,1.172222223
0,0,0,0,0.076923077,0,0,0,0.153846154,0.153846154,0,0.153846154,0.153846154,0.153846154,0.153846154,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,639,4.03575967,1.169966739,-5.25443788,0.120791277,7.769230777,16.00634818,1495.347694,4.555207691,0.325657374,1.163846155
0,0,0,0,0.074626866,0,0,0,0.179104478,0.149253731,0,0.149253731,0.149253731,0.149253731,0.149253731,0,0,0,0,0,0,0,0,0,BCC,579,4.006161275,1.169898306,-5.729561169,0.121934909,7.686567152,15.97358195,1507.725372,4.203423975,0.327806706,1.155970149
0,0,0,0,0.072463768,0,0,0,0.202898551,0.144927536,0,0.144927536,0.144927536,0.144927536,0.144927536,0,0,0,0,0,0,0,0,0,BCC,577,3.976215822,1.169833901,-6.141566893,0.122839232,7.608695643,15.90955575,1519.385506,3.935925283,0.329632086,1.148550723
0,0,0,0,0.070422535,0,0,0,0.225352113,0.14084507,0,0.14084507,0.14084507,0.14084507,0.14084507,0,0,0,0,0,0,0,0,0,BCC,594,3.946089142,1.169773177,-6.498710559,0.123542083,7.53521125,15.82235296,1530.38873,3.726023867,0.331170683,1.141549293
0,0,0,0,0.068493151,0,0,0,0.246575342,0.136986301,0,0.136986301,0.136986301,0.136986301,0.136986301,0,0,0,0,0,0,0,0,0,BCC,597,3.915914449,1.169715829,-6.808031519,0.124074355,7.465753407,15.71779718,1540.789038,3.557241109,0.332454646,1.134931505
0,0,0,0,0.066666667,0,0,0,0.266666667,0.133333333,0,0.133333333,0.133333333,0.133333333,0.133333333,0,0,0,0,0,0,0,0,0,BCC,587,3.885798736,1.169661582,-7.075555569,0.124461507,7.399999988,15.60020657,1550.634665,3.418844055,0.333511919,1.128666666
0,0,0,0,0.136363636,0,0,0.090909091,0,0.181818182,0,0.181818182,0.181818182,0.181818182,0.045454545,0,0,0,0,0,0,0,0,0,FCC + BCC,,6.381032407,1.196652807,-14.38842976,0.132989312,7.272727273,15.54808023,1453.707273,1.570870323,0.343251576,1.31590909
0,0,0,0,0.166666667,0,0,0.166666667,0,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,BCC,,6.900074185,1.189844812,-16.66666673,0.150996689,7.166666681,14.89751714,1378.320003,1.232012747,0.413858704,1.376666669
0,0,0,0,0.153846154,0,0,0.153846154,0,0.153846154,0,0,0.153846154,0.153846154,0.153846154,0,0.076923077,0,0,0,0,0,0,0,Im,,11.45931906,1.512341622,-18.31952666,0.20246411,6.846153853,16.00634818,1389.680001,1.214207243,0.45178798,1.414615386
0,0,0,0,0.147058824,0,0,0.147058824,0,0.147058824,0,0,0.147058824,0.147058824,0.147058824,0,0.117647059,0,0,0,0,0,0,0,Im,,12.88763572,1.508812201,-18.9965399,0.221983821,6.676470609,16.15645421,1395.694122,1.187030285,0.470921236,1.434705887
0,0,0,0,0.142857143,0,0,0.142857143,0,0.142857143,0,0,0.142857143,0.142857143,0.142857143,0,0.142857143,0,0,0,0,0,0,0,Im,,13.58694029,1.50665561,-19.34693881,0.232247229,6.571428578,16.1791972,1399.417144,1.170285706,0.482454212,1.447142859
0,0,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,BCC,456,6.237363717,1.169042417,-13.75,0.117553179,7.5,11.52629264,1287.08,1.078928053,0.343902997,1.5625
0,0,0,0,0.142857143,0,0,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0.142857143,0,0,0,0,0,0,BCC,790,9.413296589,1.322479939,-31.42857149,0.194485192,6.142857149,16.1791972,1511.617144,0.778169376,0.411918047,1.397142859
0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,FCC,,1.14037876,1.032214811,5,0.03082207,9.5,11.52629264,1393.15,3.211570919,0.178427701,1.06
0,0,0,0,0,0,0,0,0,0,0,0.248756219,0.248756219,0.248756219,0.248756219,0,0,0,0,0,0.004975124,0,0,0,FCC,,2.344149497,1.35175396,5.019677729,0.031256296,9.472636818,11.72958409,1387.372787,3.241902497,0.185989806,1.074477611
0,0,0,0,0,0,0,0,0,0,0,0.247524752,0.247524752,0.247524752,0.247524752,0,0,0,0,0,0.00990099,0,0,0,FCC + Im,,3.09561814,1.351526318,5.038721673,0.031675432,9.445544536,11.87400669,1381.65277,3.25593579,0.193218039,1.088811879
0,0,0,0,0,0,0,0,0,0,0,0.24691358,0.24691358,0.24691358,0.24691358,0,0,0,0,0,0.012345679,0,0,0,FCC + Im,,3.404067715,1.351413468,5.048010964,0.031879594,9.432098756,11.93708421,1378.813949,3.260495735,0.196718592,1.095925925
0,0,0,0,0,0,0,0,0,0,0,0.245700246,0.245700246,0.245700246,0.245700246,0,0,0,0,0,0.017199017,0,0,0,FCC + Im,,3.939671637,1.351189687,5.066133822,0.032277569,9.405405416,12.05081299,1373.178159,3.266379013,0.203512236,1.110049141
0,0,0,0,0,0,0,0,0,0,0,0.243902439,0.243902439,0.243902439,0.243902439,0,0,0,0,0,0.024390244,0,0,0,FCC + Im,,4.608209277,1.350858727,5.09220702,0.032849955,9.365853658,12.19854376,1364.827561,3.269487799,0.213233516,1.13097561
0,0,0,0,0,0,0,0,0,0,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0.047619048,0,0,0,FCC + Im,,6.227834935,1.349794687,5.170068028,0.034568936,9.238095236,12.56917623,1337.853809,3.25251432,0.242363993,1.19857143
0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0.111111111,0,0,0,FCC + Im,,8.945174273,1.346924793,5.333333323,0.038425814,8.88888888,13.14594488,1264.125554,3.115898416,0.310640974,1.383333332
0,0,0,0,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,FCC + BCC,536,5.609472235,1.169208655,-5.28,0.111462998,8.2,13.38161136,1246.584,3.159337616,0.339738676,1.45
0,0,0,0,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0.166666667,0,0,0,0,0,Im,578,6.400100214,1.167887744,-13.22222228,0.132087934,7.666666682,14.89751714,1451.653336,1.635582129,0.359428163,1.428333336
0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,FCC + BCC,682,6.581882858,1.264690319,-20.44444453,0.105422431,7.500000015,14.89751714,1274.486669,0.928696643,0.463629084,1.875000004
0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,FCC + BCC,626,6.988761035,1.194971504,-16.88888896,0.147356333,7.500000015,14.89751714,1316.820003,1.161553529,0.345619245,1.398333336
0,0,0,0,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0,0,0,0,0,0,FCC + BCC + Im,472,9.999251643,1.324979428,-23.88888898,0.211002896,7.500000015,14.89751714,1347.986669,0.840627395,0.422099425,1.45666667
0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,FCC,208,3.178934127,1.095611505,1.76,0.134848063,9,13.38161136,1363.72,10.36861991,0.159369999,1.058
0,0,0,0,0,0,0,0,0,0,0.198807157,0.198807157,0.198807157,0.198807157,0.198807157,0,0,0,0,0,0.005964215,0,0,0,FCC,192,3.794363213,1.349316606,1.772268971,0.134914498,8.970178925,13.60523662,1356.969761,10.41709525,0.169449002,1.075367794
0,0,0,0,0,0,0,0,0,0,0.198019802,0.198019802,0.198019802,0.198019802,0.198019802,0,0,0,0,0,0.00990099,0,0,0,FCC + Im,205,4.145586658,1.349146993,1.780217626,0.134955253,8.95049505,13.71095592,1352.514159,10.41685114,0.175814455,1.086831683
0,0,0,0,0,0,0,0,0,0,0.196850394,0.196850394,0.196850394,0.196850394,0.196850394,0,0,0,0,0,0.015748031,0,0,0,FCC + Im,219,4.61125316,1.348895435,1.791803586,0.135011246,8.921259854,13.84429959,1345.896537,10.3990164,0.18490522,1.103858267
0,0,0,0,0,0,0,0,0,0,0.196078431,0.196078431,0.196078431,0.196078431,0.196078431,0,0,0,0,0,0.019607843,0,0,0,FCC + Im,253,4.890175207,1.348729609,1.799307951,0.135045238,8.901960767,13.92164696,1341.528037,10.37970165,0.19069488,1.115098037
0,0,0,0,0,0,0,0,0,0,0.192307692,0.192307692,0.192307692,0.192307692,0.192307692,0,0,0,0,0,0.038461538,0,0,0,FCC + Im,319,6.032318954,1.347922281,1.834319519,0.135177398,8.807692292,14.22238786,1320.189613,10.23608403,0.217026638,1.169999997
0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,FCC + BCC,296,3.197741982,1.095624325,2.72,0.141844986,8.4,13.38161136,1446.12,7.11449111,0.232471383,1.036
0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,FCC,263,3.580228809,1.107200212,4.64,0.161170717,8.2,13.38161136,1721.52,4.964808532,0.298095138,1.104
0,0,0,0,0.217391304,0,0,0,0,0.217391304,0,0.217391304,0,0.130434783,0.217391304,0,0,0,0,0,0,0,0,0,FCC + BCC,496,5.759757982,1.169016283,-2.684310024,0.123320475,7.391304342,13.24232598,1318.026086,6.502129383,0.42308986,1.451304346
0,0,0,0,0.208333333,0,0,0,0,0.208333333,0,0.208333333,0,0.166666667,0.208333333,0,0,0,0,0,0,0,0,0,FCC + BCC,486,5.693612319,1.169128353,-3.40277778,0.123883906,7.499999994,13.35141819,1323.733332,5.193908752,0.412734321,1.439166665
0,0,0,0,0.2,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,FCC + BCC,495,5.628086233,1.169231615,-4,0.124161186,7.6,13.38161136,1328.984,4.445986848,0.4031031,1.428
0,0,0,0,0.192307692,0,0,0,0,0.192307692,0,0.192307692,0,0.230769231,0.192307692,0,0,0,0,0,0,0,0,0,FCC + BCC,407,5.56345786,1.169327069,-4.497041418,0.124213502,7.692307686,13.3578861,1333.830768,3.961973621,0.394115579,1.417692306
0,0,0,0,0.185185185,0,0,0,0,0.185185185,0,0.185185185,0,0.259259259,0.185185185,0,0,0,0,0,0,0,0,0,FCC + BCC,367,5.499922875,1.169415567,-4.910836753,0.124087893,7.77777777,13.29620102,1338.318517,3.623527503,0.385703157,1.408148147
0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0.166666667,0,0.333333333,0.166666667,0,0,0,0,0,0,0,0,0,FCC + BCC,,5.317006074,1.169646181,-5.777777783,0.122972445,8.000000006,12.97646836,1349.986668,3.031971797,0.363367615,1.383333335
0,0,0,0,0.166666667,0,0,0.166666667,0,0.166666667,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,BCC + Im,,7.009215135,1.194993404,-13.66666672,0.144846662,7.000000014,14.89751714,1385.486669,1.510266682,0.414254201,1.380000003
0,0,0,0,0.038461538,0,0,0,0,0.192307692,0,0.192307692,0,0.384615385,0.192307692,0,0,0,0,0,0,0,0,0,FCC,,2.93694856,1.170991498,0.118343208,0.103988506,8.769230764,12.00579312,1456.08923,147.7187103,0.266795584,1.133076921
0,0,0,0,0.074074074,0,0,0,0,0.185185185,0,0.185185185,0,0.37037037,0.185185185,0,0,0,0,0,0,0,0,0,FCC,,3.859423009,1.170615237,-1.700960216,0.110398952,8.555555547,12.45133316,1426.616295,10.44308656,0.296101178,1.202592591
0,0,0,0,0.107142857,0,0,0,0,0.178571429,0,0.178571429,0,0.357142857,0.178571429,0,0,0,0,0,0,0,0,0,FCC,,4.48866717,1.170267625,-3.265306106,0.115506869,8.357142866,12.72067343,1399.248573,5.45106142,0.321376847,1.267142858
0,0,0,0,0.137931034,0,0,0,0,0.172413793,0,0.172413793,0,0.344827586,0.172413793,0,0,0,0,0,0,0,0,0,FCC,,4.95577174,1.169945508,-4.613555268,0.119625853,8.172413787,12.88425813,1373.768275,3.836517401,0.343589258,1.327241377
0,0,0,0,0.193548387,0,0,0,0,0.161290323,0,0.161290323,0,0.322580645,0.161290323,0,0,0,0,0,0,0,0,0,FCC + BCC,,5.603112157,1.169367307,-6.784599365,0.125703018,7.838709686,13.01766632,1327.739356,2.547544367,0.381150551,1.435806452
0,0,0,0,0.2,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,FCC + BCC,342,5.628086233,1.169231615,-4,0.124161186,7.6,13.38161136,1328.984,4.445986848,0.4031031,1.428
0,0,0,0,0.225,0,0,0.225,0,0,0,0.15,0,0.2,0.2,0,0,0,0,0,0,0,0,0,FCC,516,7.168103603,1.193425112,-19.955,0.157765451,6.975,13.29971344,1262.492,0.841432314,0.374410462,1.52325
0,0,0,0,0.225,0,0,0.225,0,0,0,0.15,0,0.2,0.2,0,0,0,0,0,0,0,0,0,FCC,516,7.168103603,1.193425112,-19.955,0.157765451,6.975,13.29971344,1262.492,0.841432314,0.374410462,1.52325
0,0,0,0,0.2,0,0,0.2,0,0,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,FCC,516,7.162214461,1.19409167,-17.6,0.153544782,7.2,13.38161136,1281.184,0.974108316,0.364851519,1.472
0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,FCC,537,6.924399486,1.187655221,-23.25,0.166883193,7,11.52629264,1216.98,0.603323339,0.361360063,1.5775
0.15625,0,0,0.3125,0.3125,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0.0625,0,0,0,FCC + Im,,5.676610421,1.174744431,-3.88671875,0.266702777,3.84375,12.30830786,517.7315625,1.639531922,0.538198391,2.295
0.2,0,0,0.1,0.2,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC + HCP,591,5.162509496,1.158814409,-0.4,0.225435135,2.8,12.94655865,1041.772,33.71840573,0.569414737,1.615
0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,FCC + HCP + Im,,5.88882583,1.174279838,-6.08,0.332469547,4.4,13.38161136,428.464,0.943016238,0.60573913,2.41
0.05,0,0,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,0,0,FCC + Im,,3.911986288,1.177481673,-0.53,0.172687579,3.35,6.465835773,602.356,7.348556553,0.270415435,2.86
0.05,0,0,0.05,0.8,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,FCC + Im,,3.848005755,1.274335959,-1.14,0.166523272,3.7,6.465835773,644.9895,3.658242265,0.316115712,2.7115
0.15625,0,0,0.3125,0.3125,0,0,0,0,0,0,0,0,0,0.0625,0.15625,0,0,0,0,0,0,0,0,Im,,6.468841488,1.270188832,-3.30078125,0.259780368,4.28125,12.30830786,571.0234375,2.129293562,0.570530725,2.109375
0.15625,0,0,0.3125,0.3125,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,0.0625,0,0,0,Im,,7.700709706,1.286708863,-3.65234375,0.308727226,3.6875,12.30830786,621.64875,2.094940871,0.610441244,2.1325
0,0,0,0,0.222222222,0,0,0.222222222,0.222222222,0.111111111,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,BCC,,5.232513179,1.182441741,-15.40740738,0.037646832,4.44444444,13.14594488,1704.182221,1.45404642,0.470882081,1.517777776
0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,BCC + Im,,6.280856442,1.184109414,-4.25,0.044370598,5,11.52629264,1990.5,5.39837306,0.451623349,1.07
0,0,0,0,0,0,0,0.222222222,0.222222222,0.333333333,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,FCC + Im,,6.548757298,1.184885775,-4.938271595,0.044969125,5.111111106,11.38185379,1981.22222,4.566371291,0.451843077,1.053333332
0,0,0,0,0.08,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.12,0.2,0,BCC,500,4.923084129,1.132727861,-6.3296,0.115838508,4.32,14.50075743,2124.1856,4.86638968,0.385249762,1.556
0,0,0,0,0.056603774,0,0,0.188679245,0,0,0,0,0,0,0,0,0,0.188679245,0.188679245,0,0,0.188679245,0.188679245,0,BCC,353,4.976918752,1.132426737,-3.987184096,0.120382682,4.320754712,14.43271169,2160.01811,7.818780843,0.384764315,1.543962263
0,0,0,0,0.090909091,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0,0,0.181818182,0.181818182,0,BCC,396,4.959594061,1.132517055,-7.669421503,0.121342354,4.272727277,14.69798669,2105.483638,4.035033212,0.388404465,1.597272729
0,0,0,0,0.130434783,0,0,0.173913043,0,0,0,0,0,0,0,0,0,0.173913043,0.173913043,0,0,0.173913043,0.173913043,0,BCC,427,4.93318943,1.132621302,-11.55387525,0.12214838,4.217391295,14.8556466,2042.65043,2.626382252,0.392162495,1.65869565
0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0,0,0.1,0,BCC + Im,441,5.04102482,1.191721459,-16.84,0.217614338,4.3,14.53424062,1896.064,1.636451925,0.624192335,1.688
0,0,0,0,0.058823529,0,0,0.235294118,0.235294118,0,0,0,0,0,0,0,0,0,0.235294118,0.235294118,0,0,0,0,BCC,460,4.003399322,1.119729743,-6.25605535,0.243216622,4.882352947,12.70837101,2080.724709,4.226724363,0.566408594,1.294705883
0,0,0,0,0.111111111,0,0,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0.222222222,0.222222222,0,0,0,0,BCC,487,3.932392782,1.119652639,-8.987654303,0.237834884,4.777777773,13.14594488,2001.813331,2.927986193,0.584422066,1.389999999
0,0,0,0,0.157894737,0,0,0.210526316,0.210526316,0,0,0,0,0,0,0,0,0,0.210526316,0.210526316,0,0,0,0,BCC,517,3.86333175,1.119583752,-11.12465376,0.232764906,4.684210531,13.33280705,1931.208423,2.314537588,0.599957225,1.475263159
0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,BCC,537,3.796497761,1.119521836,-12.8,0.227982455,4.6,13.38161136,1867.664,1.95252764,0.613410593,1.552
