Li,B,C,Mg,Al,Si,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Y,Zr,Nb,Mo,Sn,Hf,Ta,W,Phases,HV,Delta,Gamma,Enthalpy of Mixing,Electronegativity,VEC,Configurational Entropy,Weighted Melting Temperature,Yang Parameter,Asymmetry,e/a
0,0,0,0,0.058823529,0,0,0.235294118,0.235294118,0,0,0,0,0,0,0,0,0,0.235294118,0,0,0,0.235294118,0,BCC,,3.832439708,1.119144225,-4.816608972,0.05017616,4.647058829,12.70837101,2173.430591,5.73448301,0.260150696,1.337058824
0,0,0,0,0.111111111,0,0,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0.222222222,0,BCC,,3.737504764,1.119100324,-8.395061712,0.049615808,4.555555551,13.14594488,2089.368887,3.271772044,0.28124673,1.429999999
0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,BCC,,3.566544342,1.119025781,-13.44,0.048414874,4.4,13.38161136,1946.464,1.938007796,0.312654579,1.588
0,0,0,0,0.06,0,0,0.28,0.04,0,0,0,0,0,0,0,0,0.26,0.2,0,0,0,0.16,0,BCC,500,5.304755212,1.234839123,-4.864,0.106595309,4.34,13.46385734,2043.4792,5.656478706,0.355534254,1.4384
0,0,0,0,0.1,0,0,0.3,0.04,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.16,0,BCC,530,4.926541183,1.235544957,-8.6176,0.099721412,4.3,13.77867409,1991.952,3.18493054,0.346515617,1.4922
0,0,0,0,0.06,0,0,0.28,0,0,0,0,0,0,0,0,0,0.26,0.2,0,0,0,0.2,0,BCC,490,4.844622455,1.132916119,-4.4096,0.103184495,4.34,12.63174189,2087.7592,5.980595824,0.37162991,1.4652
0,0,0,0,0.2,0,0,0.3,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0.1,0,BCC,408,3.480910165,1.13396828,-15.12,0.081123363,4.2,12.51150593,1862.764,1.541400981,0.3114134,1.646
0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,BCC,448,3.94703996,1.119175184,-16.25,0.03354102,4.25,11.52629264,1678.83,1.190811439,0.206674861,1.5925
0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,BCC,,3.94703996,1.119175184,-16.25,0.03354102,4.25,11.52629264,1678.83,1.190811439,0.206674861,1.5925
0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0,0,BCC + Im,455,8.626538583,1.303514184,-4,0.144996552,4.6,13.38161136,2028,6.784476959,0.597352088,1.326
0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0.1,0,0,0.1,0,BCC + Im,540,8.042355714,1.307127686,-4.92,0.219809008,4.9,14.53424062,2145.4,6.337756064,0.557580582,1.27
0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,BCC + Im,482,8.678228005,1.308763326,-4.64,0.117881296,4.8,13.38161136,1963.4,5.662382703,0.524637544,1.154
0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,BCC + Im,418,8.781340818,1.306337613,-5,0.12437343,4.75,11.52629264,1976.75,4.556919796,0.573544865,1.2175
0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0.166666667,0,0,0,0.166666667,0,0.166666667,0,0,0,0,BCC + Im,740,9.302576944,1.321670691,-19.77777786,0.268741925,6.166666679,14.89751714,1841.500004,1.387101123,0.483237735,1.188333336
0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.125,0,0.125,0,0,BCC + Im,400,5.730437906,1.1901824,-0.25,0.258988417,4.5,12.96707922,2107,109.2865437,0.652838862,1.38125
0,0,0,0,0,0.024390244,0,0.243902439,0,0,0,0,0,0,0,0,0,0.243902439,0.243902439,0.12195122,0,0.12195122,0,0,BCC + Im,442,6.690756057,1.408273429,-6.472337932,0.261445895,4.487804883,13.60418921,2090.097563,4.393170292,0.661792902,1.445121953
0,0,0,0,0,0.069767442,0,0.23255814,0,0,0,0,0,0,0,0,0,0.23255814,0.23255814,0.11627907,0,0.11627907,0,0,BCC + Im,494,8.12338958,1.410403375,-17.22011905,0.265227435,4.465116288,14.16626576,2058.651167,1.693565501,0.678226002,1.563953492
0,0,0,0,0,0.111111111,0,0.222222222,0,0,0,0,0,0,0,0,0,0.222222222,0.222222222,0.111111111,0,0.111111111,0,0,BCC + Im,524,9.173947609,1.412366949,-26.07407402,0.267807744,4.44444444,14.42664406,2029.999998,1.123188014,0.692911472,1.672222221
0,0,0,0,0,0.14893617,0,0.212765957,0,0,0,0,0,0,0,0,0,0.212765957,0.212765957,0.106382979,0,0.106382979,0,0,BCC + Im,580,9.987340409,1.414182922,-33.39067444,0.269467056,4.425531911,14.53503119,2003.787232,0.87225282,0.706070595,1.771276594
0,0,0,0,0,0.183673469,0,0.204081633,0,0,0,0,0,0,0,0,0,0.204081633,0.204081633,0.102040816,0,0.102040816,0,0,BCC + Im,640,10.63629521,1.415867342,-39.45022901,0.270411629,4.408163265,14.55068992,1979.714286,0.730191166,0.717887163,1.862244897
0,0,0.024390244,0,0,0,0,0.243902439,0,0,0,0,0,0,0,0,0,0.243902439,0.243902439,0.12195122,0,0.12195122,0,0,BCC + Im,,9.450575181,2.006836559,-10.63652594,0.298721249,4.487804883,13.60418921,2142.195125,2.739882174,0.675345944,1.443170734
0,0,0.069767442,0,0,0,0,0.23255814,0,0,0,0,0,0,0,0,0,0.23255814,0.23255814,0.11627907,0,0.11627907,0,0,BCC + Im,,13.92424921,2.021024628,-28.57760963,0.356784662,4.465116288,14.16626576,2207.674423,1.094370838,0.717735922,1.558372096
0,0,0,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0.19047619,0.19047619,0.047619048,0,0.19047619,0.19047619,0,BCC,395,5.272716807,1.190026139,1.560090686,0.189533381,4.476190468,14.33614643,2267.7619,20.83915183,0.512005537,1.45285714
0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.090909091,0,0.181818182,0.181818182,0,BCC,480,5.486928914,1.190366724,0.595041324,0.232176194,4.54545455,14.69798669,2283.909093,56.4143432,0.570974581,1.450000001
0,0,0,0,0,0,0,0.173913043,0,0,0,0,0,0,0,0,0,0.173913043,0.173913043,0.130434783,0,0.173913043,0.173913043,0,BCC,492,5.653424967,1.190678973,-0.211720239,0.262094227,4.608695644,14.8556466,2298.65217,161.2881437,0.599470363,1.447391301
0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0.166666667,0,BCC,505,5.783370736,1.190966281,-0.888888892,0.28439507,4.666666676,14.89751714,2312.166671,38.75123529,0.612503523,1.445000003
0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0.166666667,0,BCC,505,5.783370736,1.190966281,-0.888888892,0.28439507,4.666666676,14.89751714,2312.166671,38.75123529,0.612503523,1.445000003
0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,BCC,542,6.087901644,1.190407424,-1.92,0.311229819,4.6,13.38161136,2279.2,15.88508782,0.620906726,1.47
0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,BCC,,6.097271121,1.190418907,-1.6,0.309554519,4.6,13.38161136,2171.2,18.15884661,0.695203796,1.42
0,0,0,0,0,0.111111111,0,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0.222222222,0,0,BCC + Im,490,9.015145399,1.393140232,-24.19753082,0.171464282,4.44444444,13.14594488,1998.888887,1.085948947,0.255903287,1.582222221
0,0,0,0,0,0.090909091,0,0.181818182,0.181818182,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0,0,0.181818182,0,0,BCC + Im,464,9.423493537,1.413140564,-21.75206616,0.178672793,4.363636368,14.69798669,1972.727275,1.332982302,0.281207559,1.565454547
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,BCC,365,5.36321632,1.13191105,3.5,0.123161479,4.5,11.52629264,2395.5,7.888924008,0.427123095,1.535
0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,0.125,0.125,0,BCC,301,4.788305286,1.132154477,1.875,0.11169154,4.25,12.42326333,2055.125,13.61672483,0.340992273,1.38125
0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,BCC,335,4.99441746,1.132278035,2.72,0.118253964,4.4,13.38161136,2250,11.06934763,0.378037651,1.456
0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,BCC,295,4.99441746,1.132278035,2.72,0.118253964,4.4,13.38161136,2250,11.06934763,0.378037651,1.456
0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,BCC,390,4.99441746,1.132278035,2.72,0.118253964,4.4,13.38161136,2250,11.06934763,0.378037651,1.456
0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0,0,BCC + Im,388,7.067352431,1.234962972,0.16,0.138130373,4.4,13.38161136,2028.6,169.662105,0.232167791,1.322
0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,BCC,,4.872386594,1.131607096,2.5,0.129687123,4.25,11.52629264,2058.25,9.489596733,0.216175305,1.4275
0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,BCC,504,3.464885924,1.093261504,-3.25,0.257135665,5.25,11.52629264,2506.75,8.890318179,0.465962314,1.295
0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,BCC,536,3.14801812,1.093363212,-4.64,0.343394817,5.4,13.38161136,2689.8,7.757297033,0.512305935,1.322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,BCC,454,2.310461902,1.053039279,-6.5,0.363696302,5.5,11.52629264,2884.75,5.115457339,0.463309876,1.4275
0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,BCC,441,3.464885924,1.093261504,-3.25,0.257135665,5.25,11.52629264,2506.75,8.890318179,0.465962314,1.295
0,0,0,0,0,0,0,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0.23255814,0.23255814,0.069767442,0,0,0,0,BCC,,7.007082724,1.237274755,-1.254732293,0.197323903,4.604651172,12.82599917,2022.534888,20.6745542,0.513070992,1.224883723
0,0,0,0,0,0,0,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0.222222222,0.222222222,0.111111111,0,0,0,0,BCC,,6.969406975,1.237551259,-1.777777774,0.228089218,4.666666662,13.14594488,2049.22222,15.15316635,0.573037835,1.232222221
0,0,0,0,0,0,0,0.212765957,0.212765957,0,0,0,0,0,0,0,0,0.212765957,0.212765957,0.14893617,0,0,0,0,BCC,,6.926019293,1.237804905,-2.209144401,0.250581939,4.723404246,13.30882984,2073.638294,12.49248315,0.602388632,1.238936168
0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,BCC,,6.853413663,1.238148354,-2.72,0.274765354,4.8,13.38161136,2106.6,10.36386121,0.619416186,1.248
0,0,0,0,0,0,0,0.188679245,0.188679245,0,0,0,0,0,0,0,0,0.188679245,0.188679245,0.245283019,0,0,0,0,BCC,,6.77493715,1.238453914,-3.104307579,0.291553089,4.867924524,13.33102125,2135.830187,9.172028505,0.620792167,1.256037735
0,0,0,0,0,0,0,0.181818182,0.181818182,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.272727273,0,0,0,0,BCC,,6.72063331,1.238639557,-3.305785131,0.299933877,4.909090914,13.25463943,2153.545457,8.634701712,0.61733571,1.260909092
0,0,0,0,0,0,0,0.175438596,0.175438596,0,0,0,0,0,0,0,0,0.175438596,0.175438596,0.298245614,0,0,0,0,BCC,,6.665391783,1.238812483,-3.471837478,0.306634347,4.947368412,13.15521446,2170.01754,8.222460386,0.611908064,1.265438594
0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.333333333,0,0,0,0,BCC,,6.581670057,1.239050744,-3.666666671,0.314253967,5.000000004,12.97646836,2192.666668,7.759928078,0.601651165,1.271666668
0,0,0,0,0,0,0,0.235294118,0.058823529,0,0,0,0,0,0,0,0,0.235294118,0.235294118,0.235294118,0,0,0,0,BCC,,6.316335046,1.236585141,-2.602076129,0.297856239,4.764705887,12.70837101,2141.29412,10.45794157,0.652545101,1.309411766
0,0,0,0,0,0,0,0.222222222,0.111111111,0,0,0,0,0,0,0,0,0.222222222,0.222222222,0.222222222,0,0,0,0,BCC,,6.554204765,1.237161248,-2.666666661,0.289524941,4.777777773,13.14594488,2128.444442,10.49265501,0.641003224,1.286666665
0,0,0,0,0,0,0,0.210526316,0.157894737,0,0,0,0,0,0,0,0,0.210526316,0.210526316,0.210526316,0,0,0,0,BCC,,6.727569383,1.237679558,-2.703601113,0.281855742,4.789473689,13.33280705,2116.947371,10.43972452,0.629968141,1.266315791
0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,BCC,,6.853413663,1.238148354,-2.72,0.274765354,4.8,13.38161136,2106.6,10.36386121,0.619416186,1.248
0,0,0,0,0,0,0,0.181818182,0.272727273,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0,0,0,BCC,,7.005904614,1.238963312,-2.710743807,0.262054817,4.818181823,13.25463943,2088.727275,10.2131846,0.599661646,1.216363638
0,0,0,0,0,0,0,0.166666667,0.333333333,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,BCC,,7.071199243,1.239647546,-2.666666673,0.250959271,4.833333338,12.97646836,2073.833336,10.09163723,0.581541726,1.190000001
0,0,0,0,0,0,0,0.142857143,0.428571429,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0,BCC,,7.058566844,1.240732268,-2.53061225,0.232431689,4.857142862,12.26446685,2050.428573,9.937284256,0.549486875,1.14857143
0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,BCC,,5.98801153,1.191736051,-2.5,0.306950729,4.75,11.52629264,2155.75,9.939122146,0.664614372,1.335
0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,BCC,,3.93470745,1.11919366,-0.25,0.050682837,4.75,11.52629264,2268,104.5665269,0.233599996,1.2325
0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,BCC,492,3.432161851,1.093232493,-4.5,0.342591229,5.25,11.52629264,2706.5,6.932424675,0.583814199,1.305
0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0.2,BCC + HCP,447,3.740447106,1.119506956,-3.68,0.320224921,5,13.38161136,2498.8,9.086405017,0.604475573,1.272
0,0,0,0,0,0,0,0.303030303,0.090909091,0,0,0,0,0,0,0,0,0.303030303,0.303030303,0,0,0,0,0,BCC,,6.004910204,1.234682383,1.432506886,0.117480436,4.393939394,10.8368589,1991.818182,15.06802711,0.222709875,1.278787879
0,0,0,0,0,0,0,0.294117647,0.088235294,0,0,0,0,0,0,0,0,0.294117647,0.294117647,0.029411764,0,0,0,0,BCC,,6.082539185,1.23493596,0.795847765,0.160399856,4.441176465,11.6213856,2010.382351,29.35665531,0.42131211,1.282058822
0,0,0,0,0,0,0,0.277777778,0.083333333,0,0,0,0,0,0,0,0,0.277777778,0.277777778,0.083333333,0,0,0,0,BCC,,6.200685173,1.235402555,-0.277777768,0.213663481,4.527777777,12.31867438,2044.416666,90.66421475,0.567393712,1.288055556
0,0,0,0,0,0,0,0.263157895,0.078947368,0,0,0,0,0,0,0,0,0.263157895,0.263157895,0.131578947,0,0,0,0,BCC,,6.280554935,1.235821915,-1.135734062,0.247688063,4.605263157,12.64841889,2074.868421,23.10735038,0.622688306,1.293421053
0,0,0,0,0,0,0,0.25,0.075,0,0,0,0,0,0,0,0,0.25,0.25,0.175,0,0,0,0,BCC,,6.331916559,1.236200867,-1.825,0.271583205,4.675,12.79604474,2102.275,14.7401671,0.644420355,1.29825
0,0,0,0,0,0,0,0.232558139,0.069767441,0,0,0,0,0,0,0,0,0.232558139,0.232558139,0.232558139,0,0,0,0,BCC,,6.370142053,1.236705446,-2.617631135,0.296132452,4.767441846,12.82599914,2138.604645,10.47884134,0.650195132,1.304651159
0,0,0,0,0,0,0,0.217391304,0.065217391,0,0,0,0,0,0,0,0,0.217391304,0.217391304,0.282608696,0,0,0,0,BCC,,6.37545935,1.237146306,-3.194706994,0.312228786,4.847826083,12.72470174,2170.19565,8.644014121,0.642140094,1.31021739
0,0,0,0,0,0,0,0.208333333,0.0625,0,0,0,0,0,0,0,0,0.208333333,0.208333333,0.3125,0,0,0,0,BCC,,6.366013888,1.237410533,-3.489583329,0.319847986,4.895833329,12.61433994,2189.062498,7.913144889,0.633458767,1.313541665
0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,BCC,,7.048397669,1.236809892,-0.25,0.117153745,4.5,11.52629264,1977.5,91.17297481,0.219790951,1.2125
0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,BCC,335,7.048397669,1.236809892,-0.25,0.117153745,4.5,11.52629264,1977.5,91.17297481,0.219790951,1.2125
0,0,0,0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,BCC,304,7.480507608,1.238858494,-1.28,0.112889326,4.6,11.07635283,1964,16.99527887,0.207598546,1.15
0,0,0,0,0,0,0,0.125,0.125,0.125,0,0.125,0.125,0.125,0.125,0,0,0.125,0,0,0,0,0,0,Unknown,680,9.303630824,1.326222337,-16.75,0.194164878,7.125,17.28943896,1614.075,1.666056788,0.382404255,1.08625
0,0,0,0,0,0,0,0.125,0.125,0.125,0,0.125,0.125,0.125,0,0,0,0.125,0,0.125,0,0,0,0,Unknown,850,9.129828528,1.325030604,-18.75,0.239674258,6.5,17.28943896,1806.375,1.66566455,0.421292718,1.135
0,0,0,0,0,0,0,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0,0,0.142857143,0,0,0,0,0,0,Unknown,630,9.547491719,1.324912994,-20.16326535,0.206585457,7.285714293,16.1791972,1572.228573,1.261571263,0.340212415,1.110000001
0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,FCC,238,2.415226675,1.065573767,-10.5,0.109173028,8,11.52629264,1599.5,1.755838579,0.183501176,1.035
0,0,0,0,0,0,0,0,0.238095238,0,0,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0.047619048,0,0,0,0,FCC + Im,267,2.881943622,1.107458853,-10.15873016,0.129721488,7.904761904,12.56917623,1648.238096,2.039329205,0.232867761,1.051904762
0,0,0,0,0,0,0,0,0.227272727,0,0,0.227272727,0.227272727,0.227272727,0,0,0,0,0,0.090909091,0,0,0,0,FCC + Im,402,3.206320026,1.107303119,-9.834710723,0.144274331,7.81818181,13.0113333,1692.545453,2.239239529,0.261695941,1.067272726
0,0,0,0,0,0,0,0,0.217391304,0,0,0.217391304,0.217391304,0.217391304,0,0,0,0,0,0.130434783,0,0,0,0,FCC + Im,557,3.444030891,1.107161402,-9.527410185,0.155114446,7.739130426,13.24232598,1732.999999,2.408729179,0.27997434,1.081304347
0,0,0,0,0,0,0,0,0.208333333,0,0,0.208333333,0.208333333,0.208333333,0,0,0,0,0,0.166666667,0,0,0,0,FCC + Im,606,3.623178028,1.10703189,-9.236111089,0.163413565,7.666666658,13.35141819,1770.083332,2.558774205,0.291913227,1.094166666
0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0,0.2,0,0,0,0,FCC + Im,625,3.760334149,1.106913072,-8.96,0.169870539,7.6,13.38161136,1804.2,2.694542769,0.299730308,1.106
0,0,0,0,0,0,0,0,0.192307692,0,0,0.192307692,0.192307692,0.230769231,0,0,0,0,0,0.192307692,0,0,0,0,FCC + Im,602,3.733839413,1.106964566,-9.08284022,0.166658777,7.692307686,13.3578861,1790.769229,2.633635604,0.295042468,1.108076922
0,0,0,0,0,0,0,0,0.185185185,0,0,0.185185185,0.185185185,0.259259259,0,0,0,0,0,0.185185185,0,0,0,0,FCC + Im,538,3.705992674,1.107012298,-9.163237293,0.163622403,7.77777777,13.29620102,1778.333332,2.580428369,0.290561551,1.109999999
0,0,0,0,0,0,0,0,0.178571429,0,0,0.178571429,0.178571429,0.285714286,0,0,0,0,0,0.178571429,0,0,0,0,FCC + Im,520,3.67719953,1.107056666,-9.20918371,0.160746029,7.857142872,13.20735631,1766.785718,2.533836792,0.286273373,1.111785716
0,0,0,0,0,0,0,0,0.172413793,0,0,0.172413793,0.172413793,0.310344828,0,0,0,0,0,0.172413793,0,0,0,0,FCC + Im,510,3.647777152,1.107098015,-9.227110583,0.158016089,7.931034484,13.09894835,1756.034483,2.492893607,0.282165001,1.113448276
0,0,0,0,0,0,0,0,0.166666667,0,0,0.166666667,0.166666667,0.333333333,0,0,0,0,0,0.166666667,0,0,0,0,FCC + Im,382,3.617974404,1.107136642,-9.222222241,0.155420577,8.000000006,12.97646836,1746.000002,2.456773779,0.278224618,1.115000001
0,0,0,0,0,0,0,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0.142857143,0,0.142857143,0,0,0,0,Unknown,790,9.263997084,1.32356472,-21.79591841,0.25404483,6.571428578,16.1791972,1792.000002,1.330208751,0.440318147,1.165714287
0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0,0,0,0,Unknown,590,9.754749839,1.323223158,-18.77777785,0.211266025,7.000000014,14.89751714,1585.100003,1.257553191,0.349355401,1.123333336
0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,FCC + BCC + Im,,5.502282822,1.196243133,-8.125,0.148639665,7.5,17.28943896,1537.95,3.272651404,0.281981734,1.03125
0,0,0,0,0.111111111,0,0,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0,0,0,0,0,0,0,0,0,FCC + BCC,,6.034157017,1.19526398,-12.74074072,0.145754741,6.999999993,18.2687416,1440.435554,2.065417194,0.353831323,1.25111111
0,0,0,0,0.2,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,BCC,,6.271562741,1.194489029,-15.44,0.14239382,6.6,17.99212842,1362.424,1.587623547,0.403499498,1.427
0,0,0,0,0.39999985,0,0,0.075000019,0.075000019,0.075000019,0.075000019,0.075000019,0.075000019,0.075000019,0.075000019,0,0,0,0,0,0,0,0,0,BCC + Im,,6.319607207,1.192772001,-18.28499961,0.130987606,5.70000069,15.96939584,1186.898135,1.036589912,0.496947209,1.822749705
0,0,0,0,0.166666667,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0.166666667,0,0,0,0.166666667,0,0,0,0,0,0,BCC,800,9.354085264,1.320423375,-31.33333346,0.189773257,5.666666678,14.89751714,1514.38667,0.72001919,0.42861652,1.458333336
0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,FCC,147,4.448485471,1.129456622,-3.5,0.156584642,10,11.52629264,1051.2825,3.462111356,0.256323068,1.3125
0,0,0,0,0,0,0,0,0,0,0.266666667,0,0,0.266666667,0.266666667,0.2,0,0,0,0,0,0,0,0,FCC,109,4.333399607,1.129679149,-2.98666667,0.159393294,9.866666676,11.46807389,1093.399335,4.198387616,0.245285243,1.264000001
0,0,0,0,0.0999991,0,0,0,0,0,0.3000003,0,0,0.3000003,0.3000003,0,0,0,0,0,0,0,0,0,FCC + Im,241,4.52113371,1.163358112,-5.03995968,0.167418645,8.7000057,10.92381573,1201.712541,2.604641148,0.267940658,1.263998254
0,0,0,0,0,0,0,0,0,0,0.3000003,0,0,0.3000003,0.3000003,0,0,0,0,0,0.0999991,0,0,0,FCC + Im,318,8.071625571,1.337699515,-0.47999616,0.167104768,8.8000048,10.92381573,1158.873927,26.37380523,0.298665287,1.35999739
0,0,0,0,0.049998575,0,0,0,0,0,0.316667142,0,0,0.316667142,0.316667142,0,0,0,0,0,0,0,0,0,FCC,166,4.029281798,1.163744893,-2.659928183,0.167641399,9.016675701,10.32817797,1231.790192,4.782891659,0.229850857,1.166997237
0,0,0,0,0,0,0,0,0,0,0.316667142,0,0,0.316667142,0.316667142,0,0,0,0,0,0.049998575,0,0,0,FCC + Im,205,6.364583029,1.339636156,-0.253326494,0.167476039,9.066674276,10.32817797,1210.371302,49.34710949,0.247202225,1.214995869